user_id,hw_cpu,hw_nvidia,hw_amd,hw_other,need_cross_vendor,perf_weight,port_weight,eco_weight,pref_directives,pref_kernels,greenfield,gpu_extend,cpu_port,domain_ai_ml,domain_hpc,domain_climate,domain_embedded,domain_graphics,domain_data_analytics,domain_other,lockin_tolerance,gpu_skill_level,framework
U061_S3,1,1,1,0,0,0.77,0.58,0.70,1,0,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.41,2,OpenACC
U061_S4,1,1,1,1,1,0.70,0.43,0.70,1,0,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.29,2,OpenACC
U062_S1,1,1,0,0,0,0.77,0.47,0.81,1,0,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.46,2,OpenACC
U062_S2,1,1,0,0,0,0.76,0.48,0.70,1,0,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.51,2,OpenACC
U062_S3,1,0,0,0,0,0.81,0.50,0.71,1,0,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.52,1,OpenACC
U062_S4,1,1,0,0,0,0.67,0.54,0.67,1,0,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.39,2,OpenACC
U063_S1,1,0,1,0,1,0.76,0.54,0.68,1,0,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.34,1,OpenACC
U063_S2,1,1,1,0,1,0.79,0.55,0.68,1,0,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.34,2,OpenACC
U063_S3,1,1,1,0,0,0.67,0.56,0.66,1,0,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.41,2,OpenACC
U063_S4,1,1,1,0,0,0.76,0.54,0.71,1,0,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.35,1,OpenACC
U064_S1,1,1,0,0,0,0.74,0.63,0.61,1,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.45,2,OpenACC
U064_S2,1,1,0,0,0,0.71,0.58,0.64,1,0,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.43,1,OpenACC
U064_S3,1,1,0,0,0,0.70,0.52,0.57,1,0,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.48,2,OpenACC
U064_S4,1,1,0,0,1,0.79,0.37,0.65,1,0,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.34,2,OpenACC
U065_S1,1,1,0,0,1,0.80,0.51,0.83,1,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.29,3,OpenACC
U065_S2,1,1,0,0,0,0.81,0.47,0.77,1,0,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,3,OpenACC
U065_S3,1,1,0,0,0,0.67,0.50,0.70,1,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.51,3,OpenACC
U065_S4,1,1,0,0,0,0.68,0.49,0.63,1,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.42,3,OpenACC
U066_S1,1,1,1,0,0,0.78,0.51,0.64,1,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.43,3,OpenACC
U066_S2,1,1,1,0,1,0.65,0.50,0.74,0,1,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.27,2,OpenACC
U066_S3,1,1,1,0,1,0.70,0.49,0.71,0,1,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.28,3,OpenACC
U066_S4,1,1,1,0,1,0.80,0.52,0.70,0,1,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,2,OpenACC
U067_S1,1,1,0,0,0,0.60,0.55,0.54,1,0,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.44,2,OpenACC
U067_S2,1,1,0,0,0,0.68,0.58,0.71,0,1,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.37,2,OpenACC
U067_S3,1,1,0,0,0,0.84,0.64,0.72,1,0,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.50,3,OpenACC
U067_S4,1,1,0,0,0,0.75,0.53,0.78,1,0,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.43,2,OpenACC
U068_S1,1,1,0,0,0,0.79,0.56,0.59,0,1,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.44,1,OpenACC
U068_S2,1,1,1,0,1,0.62,0.58,0.71,1,0,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.27,1,OpenACC
U068_S3,1,1,1,0,0,0.68,0.57,0.64,1,0,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.48,1,OpenACC
U068_S4,1,1,1,0,0,0.71,0.64,0.65,1,0,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.40,2,OpenACC
U069_S1,1,1,0,0,1,0.87,0.63,0.77,1,0,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.27,1,OpenACC
U069_S2,1,1,0,0,0,0.64,0.60,0.73,1,0,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.39,1,OpenACC
U069_S3,1,1,0,0,0,0.55,0.62,0.67,1,0,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.37,1,OpenACC
U069_S4,1,1,0,0,0,0.76,0.48,0.62,1,0,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.43,1,OpenACC
U070_S1,1,1,1,0,0,0.73,0.48,0.70,0,1,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.46,2,OpenACC
U070_S2,1,1,1,1,0,0.65,0.51,0.74,1,0,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.44,2,OpenACC
U070_S3,1,1,1,0,0,0.77,0.50,0.70,1,0,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.53,2,OpenACC
U070_S4,1,1,1,0,0,0.71,0.59,0.75,0,1,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.54,2,OpenACC
U071_S1,1,0,0,0,0,0.60,0.84,0.80,1,0,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.34,1,OpenMP
U071_S2,1,1,0,0,1,0.77,0.80,0.81,1,0,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.23,1,OpenMP
U071_S3,1,0,0,0,0,0.77,0.93,0.87,1,0,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.40,1,OpenMP
U071_S4,1,0,0,0,0,0.60,0.91,0.74,1,0,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.27,1,OpenMP
U072_S1,1,1,0,0,1,0.62,0.83,0.84,1,0,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.27,2,OpenMP
U072_S2,1,1,0,0,0,0.72,0.73,0.86,0,1,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.39,3,OpenMP
U072_S3,1,1,0,0,1,0.69,0.71,0.89,1,0,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.29,2,OpenMP
U072_S4,1,1,0,0,1,0.74,0.93,0.84,1,0,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.29,2,OpenMP
U073_S1,1,1,1,0,1,0.62,0.93,0.76,0,1,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.26,1,OpenMP
U073_S2,1,1,1,0,1,0.53,0.94,0.88,1,0,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.32,1,OpenMP
U073_S3,1,1,1,0,1,0.60,0.92,0.78,1,0,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.34,1,OpenMP
U073_S4,1,1,1,0,1,0.42,0.92,0.89,1,0,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.23,0,OpenMP
U074_S1,1,0,0,0,0,0.66,0.97,0.79,1,0,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.33,2,OpenMP
U074_S2,1,0,0,0,0,0.59,0.84,0.80,1,0,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.39,3,OpenMP
U074_S3,1,0,0,0,0,0.60,0.83,0.82,1,0,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.28,2,OpenMP
U074_S4,1,0,0,0,0,0.73,0.76,0.81,0,1,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.33,2,OpenMP
U075_S1,1,0,0,0,0,0.59,0.91,0.82,1,0,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.32,1,OpenMP
U075_S2,1,0,0,0,0,0.69,0.97,0.75,1,0,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.43,0,OpenMP
U075_S3,1,0,0,0,0,0.57,0.83,0.82,1,0,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.39,2,OpenMP
U075_S4,1,0,0,0,0,0.58,0.83,0.72,0,1,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.36,1,OpenMP
U076_S1,1,1,0,0,0,0.61,0.82,0.76,1,0,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.35,2,OpenMP
U076_S2,1,1,0,0,1,0.71,0.83,0.82,1,0,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.29,2,OpenMP
U076_S3,1,1,0,0,1,0.74,0.78,0.86,1,0,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,2,OpenMP
U076_S4,1,1,1,0,1,0.58,0.84,0.79,0,1,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.31,1,OpenMP
U077_S1,1,1,0,0,1,0.65,0.91,0.80,1,0,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.24,0,OpenMP
U077_S2,1,1,0,0,1,0.69,0.85,1.00,1,0,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.31,1,OpenMP
U077_S3,1,1,0,0,1,0.72,0.88,0.84,1,0,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.34,2,OpenMP
U077_S4,1,1,0,0,1,0.59,0.77,0.69,1,0,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.32,1,OpenMP
U078_S1,1,0,0,0,0,0.56,0.95,0.84,1,0,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.32,1,OpenMP
U078_S2,1,0,0,0,0,0.63,0.89,0.77,1,0,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.39,1,OpenMP
U078_S3,1,0,0,0,0,0.64,0.96,0.75,1,0,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.29,1,OpenMP
U078_S4,1,0,0,0,0,0.65,0.92,0.83,1,0,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.26,1,OpenMP
U079_S1,1,1,1,0,1,0.73,0.88,0.91,0,1,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.31,3,OpenMP
U079_S2,1,1,1,0,0,0.73,0.91,0.80,1,0,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.39,3,OpenMP
U079_S3,1,1,1,0,1,0.73,0.93,0.85,0,1,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.32,2,OpenMP
U079_S4,1,1,1,0,1,0.70,0.91,0.81,1,0,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.31,2,OpenMP
U080_S1,1,0,0,0,0,0.69,0.78,0.72,1,0,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.27,1,OpenMP
U080_S2,1,1,0,0,1,0.50,0.88,0.78,1,0,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,2,OpenMP
U080_S3,1,0,0,0,0,0.64,0.94,0.86,1,0,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.35,1,OpenMP
U080_S4,1,0,0,0,0,0.60,0.95,0.83,1,0,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.43,1,OpenMP
U081_S1,1,1,1,0,1,0.79,0.85,0.65,0,1,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.19,1,ALPAKA
U081_S2,1,0,1,0,1,0.76,0.79,0.50,0,1,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,2,ALPAKA
U081_S3,1,1,1,0,1,0.85,0.84,0.62,0,1,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.33,2,ALPAKA
U081_S4,1,1,1,0,1,0.92,0.79,0.58,0,1,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.21,1,ALPAKA
U082_S1,1,1,1,0,0,0.90,0.73,0.59,0,1,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.36,2,ALPAKA
U082_S2,1,1,0,0,1,0.83,0.74,0.64,1,0,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.28,2,ALPAKA
U082_S3,1,1,0,0,1,0.87,0.71,0.59,0,1,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.33,2,ALPAKA
U082_S4,1,1,0,0,1,0.78,0.84,0.73,0,1,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.35,2,ALPAKA
U083_S1,1,0,1,0,0,0.80,0.75,0.54,0,1,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.37,2,ALPAKA
U083_S2,1,0,1,0,1,0.80,0.82,0.59,0,1,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.26,2,ALPAKA
U083_S3,1,0,1,0,1,0.83,0.77,0.53,1,0,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.30,2,ALPAKA
U083_S4,1,0,1,1,1,0.73,0.86,0.51,0,1,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.35,3,ALPAKA
U084_S1,1,1,0,0,1,0.89,0.90,0.69,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.22,2,ALPAKA
U084_S2,1,1,0,1,1,0.79,0.91,0.58,1,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.18,2,ALPAKA
U084_S3,1,1,0,1,1,0.86,0.72,0.54,1,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.30,2,ALPAKA
U084_S4,1,1,0,1,1,0.94,0.77,0.56,0,1,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.33,2,ALPAKA
U085_S1,1,1,0,0,1,0.71,0.78,0.55,0,1,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.32,3,ALPAKA
U085_S2,1,1,0,0,0,0.86,0.74,0.64,0,1,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.37,3,ALPAKA
U085_S3,1,1,0,0,1,0.77,0.83,0.69,0,1,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.32,2,ALPAKA
U085_S4,1,1,0,0,1,0.69,0.82,0.56,0,1,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.27,3,ALPAKA
U086_S1,1,0,1,0,1,0.71,0.71,0.53,0,1,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.33,0,ALPAKA
U086_S2,1,0,1,0,0,0.83,0.86,0.53,0,1,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.38,2,ALPAKA
U086_S3,1,0,1,0,1,0.72,0.87,0.55,0,1,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.23,1,ALPAKA
U086_S4,1,0,1,0,1,0.78,0.75,0.63,0,1,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.33,1,ALPAKA
U087_S1,1,1,1,1,1,0.80,0.70,0.58,0,1,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.12,3,ALPAKA
U087_S2,1,1,1,1,1,0.86,0.81,0.59,0,1,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.23,2,ALPAKA
U087_S3,1,1,1,1,1,0.79,0.93,0.48,0,1,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.23,2,ALPAKA
U087_S4,1,1,1,1,1,0.85,0.78,0.50,0,1,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.13,2,ALPAKA
U088_S1,1,0,0,0,0,0.63,0.69,0.56,0,1,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.32,2,ALPAKA
U088_S2,1,0,0,0,0,0.74,0.70,0.43,0,1,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.41,3,ALPAKA
U088_S3,1,0,0,0,0,0.75,0.74,0.53,0,1,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.36,3,ALPAKA
U088_S4,1,0,0,0,0,0.80,0.70,0.59,1,0,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.39,2,ALPAKA
U089_S1,1,1,0,0,1,0.79,0.75,0.64,0,1,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,3,ALPAKA
U089_S2,1,1,0,0,0,0.83,0.79,0.45,1,0,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,3,ALPAKA
U089_S3,1,1,0,0,1,0.81,0.80,0.62,0,1,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,3,ALPAKA
U089_S4,1,1,0,0,1,0.85,0.83,0.66,0,1,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,3,ALPAKA
U090_S1,1,0,1,0,1,0.85,0.88,0.63,0,1,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.29,2,ALPAKA
U090_S2,1,0,1,0,0,0.85,0.76,0.56,0,1,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.36,2,ALPAKA
U090_S3,1,0,1,0,1,0.83,0.82,0.54,1,0,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.34,2,ALPAKA
U090_S4,1,1,1,0,0,0.82,0.85,0.61,0,1,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.39,1,ALPAKA
